id,insee_code,town_name,zip_code,routing_label,line_5,geopoint
27440,09056,BEZAC,09100,BEZAC,ST AMANS,0101000020E61000008EC580368309F93FF01FC14307944540
27441,09057,BIERT,09320,BIERT,NULL,0101000020E61000002659E25C1E06F53FC86C7F1D6E724540
27442,09058,BOMPAS,09400,BOMPAS,NULL,0101000020E610000056AE5C14E2E6F93F5E352ACB6B6E4540
27443,09059,BONAC IRAZEIN,09800,BONAC IRAZEIN,NULL,0101000020E6100000C81FB182844DEF3FBDB66DCEF76B4540
27444,09060,BONNAC,09100,BONNAC,NULL,0101000020E6100000BA14B24EF068F93FFE4C73E1F6954540
27445,09061,LES BORDES SUR ARIZE,09350,LES BORDES SUR ARIZE,NULL,0101000020E610000032C1BA3B7CE3F53FD658C2DA988E4540
27446,09062,BORDES UCHENTEIN,09800,BORDES UCHENTEIN,LES BORDES SUR LEZ,0101000020E61000008869DFDC5F9DF03FC6C26BF26F6C4540
27447,09062,BORDES UCHENTEIN,09800,BORDES UCHENTEIN,UCHENTEIN,0101000020E61000008869DFDC5F9DF03FC6C26BF26F6C4540
27448,09063,LE BOSC,09000,LE BOSC,NULL,0101000020E610000078595D989622F73FE6756968A8774540
27449,09064,BOUAN,09310,BOUAN,NULL,0101000020E6100000794B28339449FA3FB68D9A0A4C654540
27450,09065,BOUSSENAC,09320,BOUSSENAC,NULL,0101000020E6100000F1C63835864FF63F7EBACB8F89744540
27451,09066,BRASSAC,09000,BRASSAC,NULL,0101000020E61000009CEB45FEAA3DF83F20990E9D9E774540
27452,09067,BRIE,09700,BRIE,NULL,0101000020E6100000BA360AFFD84AF83F7E2FCF94E79A4540
27453,09068,BURRET,09000,BURRET,NULL,0101000020E6100000290648348192F73F82F975F1C8794540
27454,09069,BUZAN,09800,BUZAN,NULL,0101000020E61000006A392BFDDFCCEE3F38E0A9366E7A4540
27455,09070,LES CABANNES,09310,LES CABANNES,NULL,0101000020E61000002331410DDF02FB3F40A0336953644540
27456,09071,CADARCET,09240,CADARCET,NULL,0101000020E6100000103B53E8BC06F83FD0AD7C3B2E824540
27457,09072,CALZAN,09120,CALZAN,NULL,0101000020E61000003C6FBE6C96D6FB3FF69B89E942844540
27458,09073,CAMARADE,09290,CAMARADE,NULL,0101000020E6100000147D3ECA887BF43FB0DA464D85884540
27459,09074,CAMON,09500,CAMON,NULL,0101000020E6100000951BFB48005DFF3F78746DB944824540
27460,09075,CAMPAGNE SUR ARIZE,09350,CAMPAGNE SUR ARIZE,NULL,0101000020E6100000F41840530A15F53F7CB207FF478F4540
27461,09076,CANTE,09700,CANTE,NULL,0101000020E6100000271AFF999C65F83FFA6074D42CA04540
27462,09077,CAPOULET ET JUNAC,09400,CAPOULET ET JUNAC,NULL,0101000020E61000007287F2AA7331F93F4FCE50DC71654540
27463,09078,CARCANIERES,09460,CARCANIERES,NULL,0101000020E610000041649126DEF900403E37D9ABB45A4540
27464,09079,CARLA BAYLE,09130,CARLA BAYLE,NULL,0101000020E6100000A204A2CCAB0FF63F3C51121269944540
27465,09080,CARLA DE ROQUEFORT,09300,CARLA DE ROQUEFORT,NULL,0101000020E6100000EEE9EA8EC516FC3FF4C5DE8B2F7D4540
27466,09081,LE CARLARET,09100,LE CARLARET,NULL,0101000020E61000005238CCE1A43AFB3F10B8640BF7904540
27467,09082,CASTELNAU DURBAN,09420,CASTELNAU DURBAN,NULL,0101000020E6100000A22D420CCF76F53F4896DDDD147F4540
27468,09083,CASTERAS,09130,CASTERAS,NULL,0101000020E610000030BD5873DB79F63F9675A49F15904540
27469,09084,CASTEX,09350,CASTEX,NULL,0101000020E6100000B172C34A600EF53FE6D2AEF83C954540
27470,09085,CASTILLON EN COUSERANS,09800,CASTILLON EN COUSERANS,NULL,0101000020E610000031DC6FA3B7EEF03F065B368474754540
27471,09086,CAUMONT,09160,CAUMONT,NULL,0101000020E61000003A4668BA8D3CF13FAA471ADCD6824540
27472,09087,CAUSSOU,09250,CAUSSOU,NULL,0101000020E6100000066D286B8A26FD3F15DD1F941C634540
27473,09088,CAYCHAX,09250,CAYCHAX,NULL,0101000020E6100000B29EB536E8A6FB3FCBF44BC45B674540
27474,09089,CAZALS DES BAYLES,09500,CAZALS DES BAYLES,NULL,0101000020E6100000BE277BF07FFCFE3F0C761E70B88B4540
27475,09090,CAZAUX,09120,CAZAUX,NULL,0101000020E61000000AC5B1892746F83FE03C8B941C874540
27476,09091,CAZAVET,09160,CAZAVET,NULL,0101000020E610000056078A69F088F03F980EE72B927F4540
27477,09092,CAZENAVE SERRES ET ALLENS,09400,CAZENAVE SERRES ET ALLENS,NULL,0101000020E61000005F1B3BF25110FB3F19EA0B7CA06B4540
27478,09093,CELLES,09000,CELLES,NULL,0101000020E6100000580053060E28FB3F09933D9D06754540
27479,09094,CERIZOLS,09230,CERIZOLS,NULL,0101000020E6100000EC45FEAA6D14F13FB9DD70C47F8F4540
27480,09095,CESCAU,09800,CESCAU,NULL,0101000020E61000002A1A10C6F4D9F03FA88AA9F413774540
27481,09096,CHATEAU VERDUN,09310,CHATEAU VERDUN,NULL,0101000020E61000008EF3925A83D2FA3F06F3FC0EEA634540
27482,09097,CLERMONT,09420,CLERMONT,NULL,0101000020E6100000FCF9B660A99EF43FFAC9BD65F3844540
27483,09098,CONTRAZY,09230,CONTRAZY,NULL,0101000020E61000002D0EC237A858F33FF00170A24C874540
27484,09099,COS,09000,COS,NULL,0101000020E6100000201B92A4B523F93F23394F2BBB7D4540
27485,09100,COUFLENS,09140,COUFLENS,NULL,0101000020E61000007045BD3B8DDFF23F37983C5489624540
27486,09100,COUFLENS,09140,COUFLENS,SALAU,0101000020E61000007045BD3B8DDFF23F37983C5489624540
27487,09101,COUSSA,09120,COUSSA,NULL,0101000020E6100000E3A2FF8AA101FB3F9033A89171884540
27488,09102,COUTENS,09500,COUTENS,NULL,0101000020E6100000F4DF83D72E2DFD3FA5A14621C9884540
27489,09103,CRAMPAGNA,09120,CRAMPAGNA,NULL,0101000020E6100000A63E35030167F93F20BEA7CD13834540
27490,09104,DALOU,09120,DALOU,NULL,0101000020E6100000728CBF48C364FA3F109370218F834540
27491,09105,DAUMAZAN SUR ARIZE,09350,DAUMAZAN SUR ARIZE,NULL,0101000020E6100000F8C209F1EDE2F43F4A1D2E837B924540
27492,09106,DREUILHE,09300,DREUILHE,NULL,0101000020E6100000EB5B412ECCDDFD3F22C7D63384784540
27493,09107,DUN,09600,DUN,NULL,0101000020E6100000198AE02472B6FC3F3D58101409834540
27494,09107,DUN,09600,DUN,ENGRAVIES,0101000020E6100000198AE02472B6FC3F3D58101409834540
27495,09107,DUN,09600,DUN,MERVIEL,0101000020E6100000198AE02472B6FC3F3D58101409834540
27496,09107,DUN,09600,DUN,SENESSE DE SENABUGUE,0101000020E6100000198AE02472B6FC3F3D58101409834540
27497,09108,DURBAN SUR ARIZE,09240,DURBAN SUR ARIZE,NULL,0101000020E6100000CCAF8B474E9BF53F5B39C5F4CE824540
27498,09109,DURFORT,09130,DURFORT,NULL,0101000020E6100000C8BB7E1C287BF73FB65FE39FBE984540
27499,09110,ENCOURTIECH,09200,ENCOURTIECH,NULL,0101000020E6100000B238526CBB0FF33FF0106B96707B4540
27500,09111,ENGOMER,09800,ENGOMER,NULL,0101000020E61000006580553F8006F13F9631F43EC4784540
27501,09113,ERCE,09140,ERCE,NULL,0101000020E6100000185234C5D2E6F43FAE36B522206B4540
27502,09114,ERP,09200,ERP,NULL,0101000020E610000044888620623EF33FF00F00C141774540
27503,09115,ESCLAGNE,09600,ESCLAGNE,NULL,0101000020E6100000ECF36272B484FD3F74FDCC6ACB7D4540
27504,09116,ESCOSSE,09100,ESCOSSE,NULL,0101000020E610000014F4CDECA9CBF83F2697B503E4904540
27505,09117,ESPLAS,09700,ESPLAS,NULL,0101000020E6100000E732DA4F6BEFF73F34DDEBA4BE974540
27506,09118,ESPLAS DE SEROU,09420,ESPLAS DE SEROU,NULL,0101000020E6100000E35E4F2AD09DF53FDE89A3BC207B4540
27507,09119,EYCHEIL,09200,EYCHEIL,NULL,0101000020E6100000D5592DB0C784F23F906D7429097A4540
27508,09120,FABAS,09230,FABAS,NULL,0101000020E6100000072EEAEE95C4F13F86CB2A6C868F4540
27509,09121,FERRIERES SUR ARIEGE,09000,FERRIERES SUR ARIEGE,NULL,0101000020E610000084AF54BC36B0F93F90BC732843784540
27510,09122,FOIX,09000,FOIX,NULL,0101000020E6100000A6DE646545BEF93F9BF97A632D7C4540
27511,09123,FORNEX,09350,FORNEX,NULL,0101000020E61000008E35C8C969D4F33FDC476E4D3A954540
27512,09124,LE FOSSAT,09130,LE FOSSAT,NULL,0101000020E6100000E49535FB4DB2F63FD6AC8E7722974540
27513,09125,FOUGAX ET BARRINEUF,09300,FOUGAX ET BARRINEUF,NULL,0101000020E6100000A6D590B8C772FE3F2A0AAAFCA16F4540
27514,09126,FREYCHENET,09300,FREYCHENET,NULL,0101000020E6100000ECCF34176EBFFB3FD6C2D1FA80714540
27515,09127,GABRE,09290,GABRE,NULL,0101000020E61000003819B03FE4C8F63F8E1B237E6A884540
27516,09128,GAJAN,09190,GAJAN,NULL,0101000020E6100000BA6B64B21339F23F8820BD97B1844540
27517,09129,GALEY,09800,GALEY,NULL,0101000020E6100000175F590E99D7EC3FAACC391DED784540
27518,09130,GANAC,09000,GANAC,NULL,0101000020E610000019F2BEE089DFF83F7496598462774540
27519,09131,GARANOU,09250,GARANOU,NULL,0101000020E61000004E4354E1CFF0FB3F24FC9CCC89614540
27520,09132,GAUDIES,09700,GAUDIES,NULL,0101000020E610000086EEEDF19DD3FB3FD873E3271F964540
27521,09133,GENAT,09400,GENAT,NULL,0101000020E6100000B4160BE82A12F93F61ACCA19E5694540
27522,09134,GESTIES,09220,GESTIES,NULL,0101000020E610000096D28E76375AF93F0CE544BB8A5B4540
27523,09136,GOURBIT,09400,GOURBIT,NULL,0101000020E6100000C00067CE9F3BF83F3FF8F5E8326A4540
27524,09137,GUDAS,09120,GUDAS,NULL,0101000020E61000002A0AAAFC21DCFA3F2F6013E346804540
27525,09138,L HERM,09000,L HERM,NULL,0101000020E6100000CB715DE795D1FA3FF22FDD7FBF7C4540
27526,09139,L HOSPITALET PRES L ANDORRE,09390,L HOSPITALET PRES L ANDORRE,NULL,0101000020E6100000415601086967FC3F7F56F4E21F4C4540
27527,09140,IGNAUX,09110,IGNAUX,NULL,0101000020E6100000AE8CFCB0948BFD3FF24410E7E15E4540
27528,09141,ILLARTEIN,09800,ILLARTEIN,NULL,0101000020E6100000E2A5E5513B8DEE3F46EDD9CED2754540
27529,09142,ILHAT,09300,ILHAT,NULL,0101000020E610000028B04A332789FC3F33E3C85ECA794540
27530,09143,ILLIER ET LARAMADE,09220,ILLIER ET LARAMADE,NULL,0101000020E61000004CA36E0CA6B6F83F2E7FCF5930654540
27531,09145,LES ISSARDS,09100,LES ISSARDS,NULL,0101000020E6100000408A952C82CAFB3F47EC6EF9238A4540
27532,09146,JUSTINIAC,09700,JUSTINIAC,NULL,0101000020E6100000C0F1102109D6F73FAA14F18C6C9B4540
27533,09147,LABATUT,09700,LABATUT,NULL,0101000020E6100000D2D160095A57F83FC602BA8AA0A14540
27534,09148,LACAVE,09160,LACAVE,NULL,0101000020E61000005DCC8580323CF03FAFFA6D991D864540
27535,09149,LACOURT,09200,LACOURT,NULL,0101000020E6100000AC336376BBD3F23FC149E4CC40774540
27536,09150,LAGARDE,09500,LAGARDE,NULL,0101000020E6100000641B5D4A0219FF3F66738BAF2C864540
27537,09151,LANOUX,09130,LANOUX,NULL,0101000020E6100000107F03498ECAF63FF894F7CC6D8F4540
27538,09152,LAPEGE,09400,LAPEGE,NULL,0101000020E6100000DA9FD513A7E4F83F4CB2C4B9BC664540
27539,09153,LAPENNE,09500,LAPENNE,NULL,0101000020E6100000B6FE4C73E166FC3FC241316857924540
27540,09154,LARBONT,09240,LARBONT,NULL,0101000020E6100000140434B67C69F63FE5075339127F4540
27541,09155,LARCAT,09310,LARCAT,NULL,0101000020E610000050864FDFD74DFA3FFE3E88098F624540
27542,09156,LARNAT,09310,LARNAT,NULL,0101000020E610000048A5D8D13804FA3F5EAFFA6D99654540
27543,09157,LAROQUE D OLMES,09600,LAROQUE D OLMES,NULL,0101000020E61000004EE83FB50BE7FD3F2B734E47DB7B4540
27544,09158,LASSERRE,09230,LASSERRE,NULL,0101000020E6100000AAFDE77AEC98F23F394D5590D5894540
27545,09159,LASSUR,09310,LASSUR,NULL,0101000020E610000011C5E40D3083FB3F4F0BB9AD085F4540
27546,09160,LAVELANET,09300,LAVELANET,NULL,0101000020E61000005199AC9B9C8BFD3F1C5833D78E774540
27547,09161,LERAN,09600,LERAN,NULL,0101000020E6100000B8BBBD5AA4CFFE3FAC318DCBDD7D4540
27548,09162,LERCOUL,09220,LERCOUL,NULL,0101000020E6100000266EBA0ACE65F83F8836B68DF55A4540
27549,09163,LESCOUSSE,09100,LESCOUSSE,NULL,0101000020E61000001A47F652C22DF83F8CC8C1B68F934540
27550,09164,LESCURE,09420,LESCURE,NULL,0101000020E61000007B5E3B623EEAF33F67C2E567D9804540
27551,09165,LESPARROU,09300,LESPARROU,NULL,0101000020E6100000ADE52906A30DFF3F50752387E3764540
27552,09166,LEYCHERT,09300,LEYCHERT,NULL,0101000020E61000005264ADA1D48EFB3FD20039BC7B784540
27553,09167,LEZAT SUR LEZE,09210,LEZAT SUR LEZE,NULL,0101000020E61000004AC67B1F588FF53F02052857C2A34540
27554,09168,LIEURAC,09300,LIEURAC,NULL,0101000020E6100000967032BB38ABFC3F2121CA17B47D4540
27555,09169,LIMBRASSAC,09600,LIMBRASSAC,NULL,0101000020E610000057917648D686FD3F0E0EF62686814540
27556,09170,LISSAC,09700,LISSAC,NULL,0101000020E6100000A2783AFCDA3FF83FF98F3B5B76A24540
27557,09171,LORDAT,09250,LORDAT,NULL,0101000020E610000094670355488EFC3F72A1F2AFE5654540
27558,09172,LOUBAUT,09350,LOUBAUT,NULL,0101000020E610000066AB26E37382F43FFC04AB451F984540
27559,09173,LOUBENS,09120,LOUBENS,NULL,0101000020E61000006F96372CB2D2F83FC3A3E8DC48854540
27560,09174,LOUBIERES,09000,LOUBIERES,NULL,0101000020E6100000B6F1CC70A884F93F79E4B44C2B814540
27561,09175,LUDIES,09100,LUDIES,NULL,0101000020E61000008EE21C75746CFB3F2429E961688F4540
27562,09176,LUZENAC,09250,LUZENAC,NULL,0101000020E6100000028EF3ED13D6FB3F5BA2693F085C4540
27563,09177,MADIERE,09100,MADIERE,NULL,0101000020E6100000104A4EDCE04AF83F2877442A318E4540
27564,09178,MALEGOUDE,09500,MALEGOUDE,NULL,0101000020E61000004E66176767ECFE3F843A9B44738E4540
27565,09179,MALLEON,09120,MALLEON,NULL,0101000020E6100000D03F660C1879FB3FACB6F6990E844540
27566,09180,MANSES,09500,MANSES,NULL,0101000020E61000004CFF9254A608FD3F6B7011CEDD8D4540
27567,09181,LE MAS D AZIL,09290,LE MAS D AZIL,NULL,0101000020E6100000BF08BF791699F53FC425225745894540
27568,09182,MASSAT,09320,MASSAT,NULL,0101000020E61000007B9EE4B3E115F63FA7CAF78C44704540
27569,09183,MAUVEZIN DE PRAT,09160,MAUVEZIN DE PRAT,NULL,0101000020E6100000007DB669C7C8EF3F0ED940BA58844540
27570,09184,MAUVEZIN DE STE CROIX,09230,MAUVEZIN DE STE CROIX,NULL,0101000020E6100000E14F430A54B5F33F687CBA159D894540
27571,09185,MAZERES,09270,MAZERES,NULL,0101000020E61000005805C5EAEAD9FA3F94D4AEAEAF9D4540
27572,09186,MERAS,09350,MERAS,NULL,0101000020E610000082A966D65200F53F44A8AD6C7A974540
27573,09187,MERCENAC,09160,MERCENAC,NULL,0101000020E6100000AA12C0289C18F13FC8B19A53EE864540
27574,09188,MERCUS GARRABET,09400,MERCUS GARRABET,NULL,0101000020E6100000CC83AA871E67FA3FDD58F55E21714540
27575,09188,MERCUS GARRABET,09400,MERCUS GARRABET,AMPLAING,0101000020E6100000CC83AA871E67FA3FDD58F55E21714540
27576,09189,MERENS LES VALS,09110,MERENS LES VALS,NULL,0101000020E61000003860A120C229FD3F5CF3F45B05514540
27577,09190,MERIGON,09230,MERIGON,NULL,0101000020E6100000DA83B5D6BC3FF33FDC2FFA658B8B4540
27578,09192,MIGLOS,09400,MIGLOS,NULL,0101000020E61000003EDAEED412A1F93F14FEB1B5E3634540
27579,09193,MIJANES,09460,MIJANES,NULL,0101000020E6100000F809568B3E2500401402B9C4915A4540
27580,09194,MIREPOIX,09500,MIREPOIX,NULL,0101000020E610000046A863DF5FEEFD3F6A6B44308E8E4540
27581,09195,MONESPLE,09130,MONESPLE,NULL,0101000020E61000003F8C101E6D9CF73FDCCB22B9218C4540
27582,09196,MONTAGAGNE,09240,MONTAGAGNE,NULL,0101000020E6100000D02FA589D299F63F7EC1131F447B4540
27583,09197,MONTAILLOU,09110,MONTAILLOU,NULL,0101000020E6100000ACE86A86AF7AFE3F2A78657245644540
27584,09198,MONTARDIT,09230,MONTARDIT,NULL,0101000020E61000004417D4B7CCF9F23FF8BFC870E1884540
27585,09199,MONTAUT,09700,MONTAUT,NULL,0101000020E61000001E786B4F7F7CFA3FEE444948A4974540
27586,09200,MONTBEL,09600,MONTBEL,NULL,0101000020E6100000C52E9B4A507DFF3F76363F598C7D4540
27587,09201,MONTEGUT EN COUSERANS,09200,MONTEGUT EN COUSERANS,NULL,0101000020E6100000E0849DBD8E73F13F3C18B14F007E4540
27588,09202,MONTEGUT PLANTAUREL,09120,MONTEGUT PLANTAUREL,NULL,0101000020E61000006E394D5590E5F73FEDA3AE10B1894540
27589,09203,MONTELS,09240,MONTELS,NULL,0101000020E610000074CFBA46CB81F73F88F02F82C6804540
27590,09204,MONTESQUIEU AVANTES,09200,MONTESQUIEU AVANTES,NULL,0101000020E61000006EF8DD74CB7EF33FBA0CA43094844540
27591,09205,MONTFA,09350,MONTFA,NULL,0101000020E610000006099B4BBBA2F43F6CD9B518178D4540
27592,09206,MONTFERRIER,09300,MONTFERRIER,NULL,0101000020E6100000D03989528C4DFC3F6A72E7783B6F4540
27593,09207,MONTGAILHARD,09330,MONTGAILHARD,NULL,0101000020E6100000848A05195C4EFA3F224C9BBB27784540
27594,09208,MONTGAUCH,09160,MONTGAUCH,NULL,0101000020E61000003C2B69C53724F13FCAE60533017F4540
27595,09209,MONTJOIE EN COUSERANS,09200,MONTJOIE EN COUSERANS,NULL,0101000020E6100000CFBEF2203DE5F23F9E42AED4B3814540
27596,09209,MONTJOIE EN COUSERANS,09200,MONTJOIE EN COUSERANS,AUDINAC LES BAINS,0101000020E6100000CFBEF2203DE5F23F9E42AED4B3814540
27597,09210,MONTOULIEU,09000,MONTOULIEU,NULL,0101000020E6100000DCD84702689FF93F26C22BEE64734540
27598,09211,MONTSEGUR,09300,MONTSEGUR,NULL,0101000020E6100000196140E54E2FFD3FD0A0FC38756C4540
27599,09212,MONTSERON,09240,MONTSERON,NULL,0101000020E61000008035BD7ACB0BF53F985A4AF1CC824540
27600,09213,MOULIN NEUF,09500,MOULIN NEUF,NULL,0101000020E61000002F09617F232BFF3F98C1189128894540
27601,09214,MOULIS,09200,MOULIS,NULL,0101000020E6100000564C0059E387F13F866D3079A8774540
27602,09215,NALZEN,09300,NALZEN,NULL,0101000020E6100000E1325D3E4815FC3F58535914F6754540
27603,09216,NESCUS,09240,NESCUS,NULL,0101000020E6100000E22538F581F4F63F39DF3E61BF7E4540
27604,09217,NIAUX,09400,NIAUX,NULL,0101000020E6100000EB820BC391A1F93F7F1BBD7559684540
27605,09218,ORGEIX,09110,ORGEIX,NULL,0101000020E6100000AF44FBB37A02FE3F5477C0D07E564540
27606,09219,ORGIBET,09800,ORGIBET,NULL,0101000020E6100000A2CB400A4309EE3F3EBC427AE5764540
27607,09220,ORLU,09110,ORLU,NULL,0101000020E610000040B8020AF504FF3F5CA159234C544540
27608,09221,ORNOLAC USSAT LES BAINS,09400,ORNOLAC USSAT LES BAINS,NULL,0101000020E6100000EA0203AD6557FA3FB6323C516D694540
27609,09222,ORUS,09220,ORUS,NULL,0101000020E6100000FC9930500833F83FD850C5E894654540
27610,09223,OUST,09140,OUST,NULL,0101000020E6100000D29CAB9CACC7F33F2F59CB530C6E4540
27611,09224,PAILHES,09130,PAILHES,NULL,0101000020E610000085BEAA69CD25F73FA370E250648C4540
27612,09225,PAMIERS,09100,PAMIERS,NULL,0101000020E610000001ACE9D55BDEF93F7072648A5E904540
27613,09226,PECH,09310,PECH,NULL,0101000020E61000001A9826B6CC03FB3FC2A2224EA7614540
27614,09227,PEREILLE,09300,PEREILLE,NULL,0101000020E6100000E813799274FDFC3F780F2B372C774540
27615,09228,PERLES ET CASTELET,09110,PERLES ET CASTELET,NULL,0101000020E6100000B56E83DA6F6DFC3F0E805DF2645B4540
27616,09229,LE PEYRAT,09600,LE PEYRAT,NULL,0101000020E610000066D6F78667DEFE3F7035FCB8477A4540
27617,09230,LE PLA,09460,LE PLA,NULL,0101000020E6100000EAABAB02B570004010ADBAB31B584540
27618,09231,LE PORT,09320,LE PORT,NULL,0101000020E610000096664EF27E37F63F520BCAD9E06A4540
27619,09232,PRADES,09110,PRADES,NULL,0101000020E61000001A057756C1BEFD3F9450FA42C8644540
27620,09233,PRADETTES,09600,PRADETTES,NULL,0101000020E6100000D2E28C614E20FD3F098F9147CB7E4540
27621,09234,PRADIERES,09000,PRADIERES,NULL,0101000020E6100000B81160A28B87FA3FBB719C25127B4540
27622,09235,PRAT BONREPAUX,09160,PRAT BONREPAUX,NULL,0101000020E6100000BB473657CD73F03F155223997A844540
27623,09236,PRAYOLS,09000,PRAYOLS,NULL,0101000020E610000088F19A577596F93F0A15771703764540
27624,09237,LE PUCH,09460,LE PUCH,NULL,0101000020E610000018F2632717CE00407F243669645C4540
27625,09238,LES PUJOLS,09100,LES PUJOLS,NULL,0101000020E6100000964D6F35A18FFB3FA786472C738B4540
27626,09239,QUERIGUT,09460,QUERIGUT,NULL,0101000020E61000005475EA2521E400402469ED6CFE574540
27627,09240,QUIE,09400,QUIE,NULL,0101000020E61000001C5DA5BBEB6CF93FD7732DB5B96B4540
27628,09241,RABAT LES TROIS SEIGNEURS,09400,RABAT LES TROIS SEIGNEURS,NULL,0101000020E610000009B99C5C9D0DF83FB33F506EDB6B4540
27629,09242,RAISSAC,09300,RAISSAC,NULL,0101000020E61000003A81446EE104FD3F2819EF7D60784540
27630,09243,REGAT,09600,REGAT,NULL,0101000020E6100000B295E1896A2BFE3F64F08BA68E7E4540
27631,09244,RIEUCROS,09500,RIEUCROS,NULL,0101000020E61000002BD956581546FC3F289F1EDBB2894540
27632,09245,RIEUX DE PELLEPORT,09120,RIEUX DE PELLEPORT,NULL,0101000020E6100000E63FA4DFBE9EF93F4C76C7BD54874540
27633,09246,RIMONT,09420,RIMONT,NULL,0101000020E610000034EDAC27046CF43FB48295F97D7E4540
27634,09247,RIVERENERT,09200,RIVERENERT,NULL,0101000020E6100000D27EB5B4644FF43FAAD898D7117A4540
27635,09249,ROQUEFIXADE,09300,ROQUEFIXADE,NULL,0101000020E6100000339F18FE7834FC3F00B3D6ABA3774540
27636,09250,ROQUEFORT LES CASCADES,09300,ROQUEFORT LES CASCADES,NULL,0101000020E61000003EB896242ADFFB3F18E6A9B3FF7A4540
27637,09251,ROUMENGOUX,09500,ROUMENGOUX,NULL,0101000020E61000002076A6D079CDFE3F4C3A257BDF894540
27638,09252,ROUZE,09460,ROUZE,NULL,0101000020E6100000A802493371860040C653EAEDAA5E4540
27639,09253,SABARAT,09350,SABARAT,NULL,0101000020E6100000F066B224E563F63F8EA449CEAE8C4540
27640,09254,ST AMADOU,09100,ST AMADOU,NULL,0101000020E61000002C0549449D6EFB3F98DB6223358E4540
27641,09256,ST BAUZEIL,09120,ST BAUZEIL,NULL,0101000020E610000034BE8AE7C74AF93F8F47BAB07F8A4540
27642,09257,STE CROIX VOLVESTRE,09230,STE CROIX VOLVESTRE,NULL,0101000020E6100000CEB5792D329BF23F19236D3E09904540
27643,09258,ST FELIX DE RIEUTORD,09120,ST FELIX DE RIEUTORD,NULL,0101000020E6100000639F5B4304B7FA3FD4E649E361854540
27644,09259,ST FELIX DE TOURNEGAT,09500,ST FELIX DE TOURNEGAT,NULL,0101000020E6100000078662E1DA2FFC3F4C6C3EAE0D904540
27645,09260,STE FOI,09500,STE FOI,NULL,0101000020E610000090BBAD9921AAFE3FB4CDE8A2FC8F4540
27646,09261,ST GIRONS,09200,ST GIRONS,NULL,0101000020E61000008A7269FCC28BF23F590BFD5DE97B4540
27647,09262,ST JEAN D AIGUES VIVES,09300,ST JEAN D AIGUES VIVES,NULL,0101000020E61000005401F73C7FFAFD3F8EE66D11BD754540
27648,09263,ST JEAN DU CASTILLONNAIS,09800,ST JEAN DU CASTILLONNAIS,NULL,0101000020E61000007B3A0D07F8A4ED3FD470804F62794540
27649,09264,ST JEAN DE VERGES,09000,ST JEAN DE VERGES,NULL,0101000020E6100000F82AE8AC052CFA3FD128B8B38A814540
27650,09264,ST JEAN DE VERGES,09000,ST JEAN DE VERGES,VILLENEUVE DU BOSC,0101000020E6100000F82AE8AC052CFA3FD128B8B38A814540
27651,09265,ST JEAN DU FALGA,09100,ST JEAN DU FALGA,NULL,0101000020E61000008A7846B64EF7F93F9CB5CA02DC8A4540
27652,09266,ST JULIEN DE GRAS CAPOU,09500,ST JULIEN DE GRAS CAPOU,NULL,0101000020E61000004662821ABEB5FD3FA11AE54F8A844540
27653,09267,ST LARY,09800,ST LARY,NULL,0101000020E6100000E3B1553838C7EB3F859C52B964734540
27654,09268,ST LIZIER,09190,ST LIZIER,NULL,0101000020E61000001A9AFC602A07F23F418754ACF57F4540
27655,09269,ST MARTIN DE CARALP,09000,ST MARTIN DE CARALP,NULL,0101000020E61000004FD1EC157195F83F50B46103D87E4540
27656,09270,ST MARTIN D OYDES,09100,ST MARTIN D OYDES,NULL,0101000020E610000082412D61C8C5F73F018D2D5FF2944540
27657,09271,ST MICHEL,09100,ST MICHEL,NULL,0101000020E6100000D64FA4A08012F83F6406859C52914540
27658,09272,ST PAUL DE JARRAT,09000,ST PAUL DE JARRAT,NULL,0101000020E6100000725CD77965B8FA3F97FDBAD39D724540
27659,09273,ST PIERRE DE RIVIERE,09000,ST PIERRE DE RIVIERE,NULL,0101000020E610000076BE4461BCEBF83F92ABA289C17B4540
27660,09274,ST QUENTIN LA TOUR,09500,ST QUENTIN LA TOUR,NULL,0101000020E61000001E96BCF03986FE3F8354E5D67F834540
27661,09275,ST QUIRC,09700,ST QUIRC,NULL,0101000020E6100000F319F5B5D30BF83FB0766FA09BA34540
27662,09276,ST VICTOR ROUZAUD,09100,ST VICTOR ROUZAUD,NULL,0101000020E610000090381A76CED5F83F0E51853FC38A4540
27663,09277,ST YBARS,09210,ST YBARS,NULL,0101000020E61000003CC1FEEBDC44F63F240C0396DC9E4540
27664,09279,SALSEIN,09800,SALSEIN,NULL,0101000020E6100000F70BD17C29F7EF3F769F88EAD2734540
27665,09280,SAURAT,09400,SAURAT,NULL,0101000020E6100000A35291AFA918F83F207D93A6C1704540
27666,09280,SAURAT,09400,SAURAT,PRAT COMMUNAL,0101000020E6100000A35291AFA918F83F207D93A6C1704540
27667,09281,SAUTEL,09300,SAUTEL,NULL,0101000020E6100000BAA761AEFB1DFD3F21F3B7F3B37B4540
27668,09282,SAVERDUN,09700,SAVERDUN,NULL,0101000020E6100000BD06D8A26031F93FF4DEBD480D9D4540
27669,09283,SAVIGNAC LES ORMEAUX,09110,SAVIGNAC LES ORMEAUX,NULL,0101000020E6100000F53E9F12218FFC3F640E38013C574540
